customer_id,age,income_band,customer_segment,occupation,city,kyc_risk_rating,transaction_date,amount,category,channel,balance_after,premium_amount,start_date,end_date,status,transaction_date_year,transaction_date_month,transaction_date_day,transaction_date_weekday,start_date_year,start_date_month,start_date_day,start_date_weekday,end_date_year,end_date_month,end_date_day,end_date_weekday,product_type
4901,52.0,Medium,Gold,"Psychologist, Occupational",Nakuru,High,2025-06-21 00:00:00.000000000,148121.0,Electronics,App,169804.0,7611.0,2022-07-17 00:00:00.000000000,2028-02-15 00:00:00.000000000,Active,2025,6,21,5,2022,7,17,6,2028,2,15,1,Gadget
4901,52.0,Medium,Gold,"Psychologist, Occupational",Nakuru,High,2026-03-13 00:00:00.000000000,148121.0,Travel,App,247531.0,7611.0,2022-07-17 00:00:00.000000000,2028-02-15 00:00:00.000000000,Active,2026,3,13,4,2022,7,17,6,2028,2,15,1,Motor
4902,47.0,Vary,Gold,Proofreader,Kitale,Low,2025-10-20 00:00:00.000000000,148121.0,Personal,Branch,578053.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,10,20,0,2023,9,15,4,2027,9,19,6,Life
4903,47.0,High,Platinum,Labourer,Kitale,High,2025-03-18 00:00:00.000000000,148121.0,Travel,Internet Banking,278416.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,3,18,1,2023,9,15,4,2027,9,19,6,Gadget
4904,51.0,Medium,Go Banking,Senior Tax Professional/Tax Inspector,Thika Road,Medium,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,3,15,5,2023,9,15,4,2027,9,19,6,Medical
4905,47.0,Medium,Gold,Special Effects Artist,Nyeri,Medium,2025-12-20 00:00:00.000000000,148121.0,Bills,App,252506.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,12,20,5,2023,9,15,4,2027,9,19,6,Medical
4906,47.0,Vary,SME,Advice Worker,Kitale,Medium,2024-07-30 00:00:00.000000000,148121.0,Groceries,Ussd,406233.0,7611.0,2023-02-01 00:00:00.000000000,2028-07-19 00:00:00.000000000,Active,2024,7,30,1,2023,2,1,2,2028,7,19,2,Travel
4906,47.0,Vary,SME,Advice Worker,Kitale,Medium,2025-10-20 00:00:00.000000000,151562.0,Groceries,Branch,406233.0,7611.0,2023-02-01 00:00:00.000000000,2028-07-19 00:00:00.000000000,Active,2025,10,20,0,2023,2,1,2,2028,7,19,2,Medical
4907,47.0,High,Go Banking,Web Designer,Kakamega,High,2026-02-28 00:00:00.000000000,218316.0,Personal,Ussd,432770.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2026,2,28,5,2023,9,15,4,2027,9,19,6,Travel
4908,47.0,Vary,SME,"Surveyor, Mining",Kakamega,High,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,3,15,5,2023,9,15,4,2027,9,19,6,Life
4909,47.0,High,Gold,Administrator,Garissa,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,5705.0,2024-03-02 00:00:00.000000000,2028-12-12 00:00:00.000000000,Lapsed,2025,3,15,5,2024,3,2,5,2028,12,12,1,Gadget
4909,47.0,High,Gold,Administrator,Garissa,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-10-07 00:00:00.000000000,2026-08-02 00:00:00.000000000,Lapsed,2025,3,15,5,2023,10,7,5,2026,8,2,6,Gadget
4909,47.0,High,Gold,Administrator,Garissa,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2024-07-28 00:00:00.000000000,2026-04-03 00:00:00.000000000,Active,2025,3,15,5,2024,7,28,6,2026,4,3,4,Gadget
4909,47.0,High,Gold,Administrator,Garissa,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2024-02-12 00:00:00.000000000,2026-10-18 00:00:00.000000000,Pending,2025,3,15,5,2024,2,12,0,2026,10,18,6,Life
4909,47.0,High,Gold,Administrator,Garissa,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2022-04-07 00:00:00.000000000,2026-07-16 00:00:00.000000000,Active,2025,3,15,5,2022,4,7,3,2026,7,16,3,Life
4910,20.0,Medium,Go Banking,"Horticulturist, Commercial",Thika,Medium,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,3,15,5,2023,9,15,4,2027,9,19,6,Life
4911,49.0,Vary,Platinum,English As A Second Language Teacher,Kajiado,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2024-04-04 00:00:00.000000000,2027-05-30 00:00:00.000000000,Pending,2025,3,15,5,2024,4,4,3,2027,5,30,6,Travel
4912,47.0,Vary,Gold,"Surveyor, Hydrographic",Bomet,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,3,15,5,2023,9,15,4,2027,9,19,6,Motor
4913,60.0,High,SME,Sports Administrator,Kakamega,Low,2025-10-31 00:00:00.000000000,148121.0,Personal,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,10,31,4,2023,9,15,4,2027,9,19,6,Motor
4914,47.0,Medium,Go Banking,Ecologist,Thika Road,Medium,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-02-22 00:00:00.000000000,2026-06-14 00:00:00.000000000,Lapsed,2025,3,15,5,2023,2,22,2,2026,6,14,6,Gadget
4914,47.0,Medium,Go Banking,Ecologist,Thika Road,Medium,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2024-05-21 00:00:00.000000000,2028-04-07 00:00:00.000000000,Lapsed,2025,3,15,5,2024,5,21,1,2028,4,7,4,Life
4915,18.0,Low,SME,"Engineer, Drilling",Mombasa,Low,2025-12-05 00:00:00.000000000,148121.0,School Fees,Branch,263621.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,12,5,4,2023,9,15,4,2027,9,19,6,Medical
4915,18.0,Low,SME,"Engineer, Drilling",Mombasa,Low,2025-11-13 00:00:00.000000000,148121.0,Bills,Internet Banking,28972.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,11,13,3,2023,9,15,4,2027,9,19,6,Gadget
4916,78.0,High,SME,Writer,Lamu,High,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2024-05-13 00:00:00.000000000,2026-08-24 00:00:00.000000000,Active,2025,3,15,5,2024,5,13,0,2026,8,24,0,Travel
4916,78.0,High,SME,Writer,Lamu,High,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2024-10-30 00:00:00.000000000,2026-06-28 00:00:00.000000000,Active,2025,3,15,5,2024,10,30,2,2026,6,28,6,Travel
4916,78.0,High,SME,Writer,Lamu,High,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2022-10-04 00:00:00.000000000,2027-06-05 00:00:00.000000000,Active,2025,3,15,5,2022,10,4,1,2027,6,5,5,Motor
4916,78.0,High,SME,Writer,Lamu,High,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2022-06-18 00:00:00.000000000,2028-06-11 00:00:00.000000000,Active,2025,3,15,5,2022,6,18,5,2028,6,11,6,Medical
4917,47.0,High,Platinum,Gaffer,Siaya,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,3,15,5,2023,9,15,4,2027,9,19,6,Travel
4918,47.0,Vary,Platinum,Colour Technologist,Bomet,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,3,15,5,2023,9,15,4,2027,9,19,6,Medical
4919,23.0,High,Gold,Armed Forces Technical Officer,Meru,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2024-06-18 00:00:00.000000000,2027-04-01 00:00:00.000000000,Pending,2025,3,15,5,2024,6,18,1,2027,4,1,3,Life
4920,47.0,High,Platinum,"Runner, Broadcasting/Film/Video",Kakamega,Low,2024-03-28 00:00:00.000000000,148121.0,Travel,App,694933.0,7611.0,2024-09-14 00:00:00.000000000,2027-09-19 06:09:16.677316352,Active,2024,3,28,3,2024,9,14,5,2027,9,19,6,Medical
4920,47.0,High,Platinum,"Runner, Broadcasting/Film/Video",Kakamega,Low,2024-11-30 00:00:00.000000000,263382.0,Electronics,Ussd,741529.0,7611.0,2024-09-14 00:00:00.000000000,2027-09-19 06:09:16.677316352,Active,2024,11,30,5,2024,9,14,5,2027,9,19,6,Travel
4921,27.0,Vary,Platinum,Comptroller,Homa Bay,Low,2025-06-20 00:00:00.000000000,148121.0,Groceries,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,6,20,4,2023,9,15,4,2027,9,19,6,Life
4922,47.0,Vary,Gold,Environmental Consultant,Kericho,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,1000.0,2024-09-06 00:00:00.000000000,2026-10-16 00:00:00.000000000,Active,2025,3,15,5,2024,9,6,4,2026,10,16,4,Medical
4923,47.0,Vary,Gold,"Restaurant Manager, Fast Food",Kericho,High,2026-01-15 00:00:00.000000000,148121.0,Groceries,App,583821.0,5949.0,2023-04-04 00:00:00.000000000,2028-10-07 00:00:00.000000000,Active,2026,1,15,3,2023,4,4,1,2028,10,7,5,Motor
4923,47.0,Vary,Gold,"Restaurant Manager, Fast Food",Kericho,High,2026-01-15 00:00:00.000000000,148121.0,Groceries,App,583821.0,7611.0,2022-08-19 00:00:00.000000000,2028-10-05 00:00:00.000000000,Active,2026,1,15,3,2022,8,19,4,2028,10,5,3,Medical
4924,47.0,Medium,Gold,Electrical Engineer,Siaya,Low,2024-07-30 00:00:00.000000000,148121.0,School Fees,Internet Banking,406233.0,7611.0,2023-03-13 00:00:00.000000000,2028-09-23 00:00:00.000000000,Pending,2024,7,30,1,2023,3,13,0,2028,9,23,5,Motor
4924,47.0,Medium,Gold,Electrical Engineer,Siaya,Low,2024-07-30 00:00:00.000000000,148121.0,School Fees,Internet Banking,406233.0,2925.0,2022-07-08 00:00:00.000000000,2026-07-30 00:00:00.000000000,Active,2024,7,30,1,2022,7,8,4,2026,7,30,3,Gadget
4925,47.0,Medium,Gold,Labourer,Siaya,Low,2024-06-06 00:00:00.000000000,249741.0,Personal,Internet Banking,26605.0,7611.0,2022-04-14 00:00:00.000000000,2028-12-30 00:00:00.000000000,Lapsed,2024,6,6,3,2022,4,14,3,2028,12,30,5,Life
4925,47.0,Medium,Gold,Labourer,Siaya,Low,2024-10-01 00:00:00.000000000,148121.0,Electronics,Branch,406233.0,7611.0,2022-04-14 00:00:00.000000000,2028-12-30 00:00:00.000000000,Lapsed,2024,10,1,1,2022,4,14,3,2028,12,30,5,Travel
4926,47.0,Vary,SME,Haematologist,Kwale,Low,2024-09-05 00:00:00.000000000,106375.0,Travel,Internet Banking,473896.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2024,9,5,3,2023,9,15,4,2027,9,19,6,Medical
4926,47.0,Vary,SME,Haematologist,Kwale,Low,2025-06-17 00:00:00.000000000,148121.0,Bills,App,305285.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,6,17,1,2023,9,15,4,2027,9,19,6,Travel
4926,47.0,Vary,SME,Haematologist,Kwale,Low,2025-01-09 00:00:00.000000000,148121.0,Travel,App,538978.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,1,9,3,2023,9,15,4,2027,9,19,6,Life
4927,47.0,Medium,SME,"Surveyor, Commercial/Residential",Isiolo,Medium,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2024-07-28 00:00:00.000000000,2029-01-26 00:00:00.000000000,Lapsed,2025,3,15,5,2024,7,28,6,2029,1,26,4,Life
4927,47.0,Medium,SME,"Surveyor, Commercial/Residential",Isiolo,Medium,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,3211.0,2022-09-19 00:00:00.000000000,2027-05-30 00:00:00.000000000,Pending,2025,3,15,5,2022,9,19,0,2027,5,30,6,Motor
4928,47.0,High,Gold,Armed Forces Operational Officer,Thika Road,High,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,8585.0,2023-12-12 00:00:00.000000000,2027-09-25 00:00:00.000000000,Active,2025,3,15,5,2023,12,12,1,2027,9,25,5,Motor
4928,47.0,High,Gold,Armed Forces Operational Officer,Thika Road,High,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2025-02-12 00:00:00.000000000,2026-08-30 00:00:00.000000000,Active,2025,3,15,5,2025,2,12,2,2026,8,30,6,Gadget
4929,47.0,Vary,Gold,Publishing Rights Manager,Bungoma,Medium,2025-01-13 00:00:00.000000000,19610.0,Travel,Internet Banking,681724.0,3814.0,2023-05-26 00:00:00.000000000,2028-08-11 00:00:00.000000000,Active,2025,1,13,0,2023,5,26,4,2028,8,11,4,Travel
4929,47.0,Vary,Gold,Publishing Rights Manager,Bungoma,Medium,2025-01-13 00:00:00.000000000,19610.0,Travel,Internet Banking,681724.0,14889.0,2023-01-05 00:00:00.000000000,2027-05-02 00:00:00.000000000,Pending,2025,1,13,0,2023,1,5,3,2027,5,2,6,Gadget
4929,47.0,Vary,Gold,Publishing Rights Manager,Bungoma,Medium,2025-03-05 00:00:00.000000000,148121.0,Bills,App,406233.0,3814.0,2023-05-26 00:00:00.000000000,2028-08-11 00:00:00.000000000,Active,2025,3,5,2,2023,5,26,4,2028,8,11,4,Travel
4929,47.0,Vary,Gold,Publishing Rights Manager,Bungoma,Medium,2025-03-05 00:00:00.000000000,148121.0,Bills,App,406233.0,14889.0,2023-01-05 00:00:00.000000000,2027-05-02 00:00:00.000000000,Pending,2025,3,5,2,2023,1,5,3,2027,5,2,6,Life
4930,47.0,Vary,Go Banking,Sales Promotion Account Executive,Kilifi,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,8197.0,2022-10-27 00:00:00.000000000,2028-12-19 00:00:00.000000000,Pending,2025,3,15,5,2022,10,27,3,2028,12,19,1,Life
4930,47.0,Vary,Go Banking,Sales Promotion Account Executive,Kilifi,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-11-09 00:00:00.000000000,2027-01-26 00:00:00.000000000,Active,2025,3,15,5,2023,11,9,3,2027,1,26,1,Travel
4931,47.0,Medium,Go Banking,Advertising Account Executive,Nairobi,High,2025-03-02 00:00:00.000000000,148121.0,Groceries,App,219273.0,4459.0,2023-09-15 15:49:17.609391872,2027-04-11 00:00:00.000000000,Lapsed,2025,3,2,6,2023,9,15,4,2027,4,11,6,Medical
4931,47.0,Medium,Go Banking,Advertising Account Executive,Nairobi,High,2025-03-02 00:00:00.000000000,148121.0,Groceries,App,219273.0,7611.0,2024-09-02 00:00:00.000000000,2027-02-19 00:00:00.000000000,Lapsed,2025,3,2,6,2024,9,2,0,2027,2,19,4,Gadget
4931,47.0,Medium,Go Banking,Advertising Account Executive,Nairobi,High,2025-03-02 00:00:00.000000000,148121.0,Groceries,App,219273.0,7611.0,2022-04-14 00:00:00.000000000,2027-01-11 00:00:00.000000000,Active,2025,3,2,6,2022,4,14,3,2027,1,11,0,Life
4931,47.0,Medium,Go Banking,Advertising Account Executive,Nairobi,High,2025-06-24 00:00:00.000000000,296033.0,Travel,Ussd,418129.0,4459.0,2023-09-15 15:49:17.609391872,2027-04-11 00:00:00.000000000,Lapsed,2025,6,24,1,2023,9,15,4,2027,4,11,6,Life
4931,47.0,Medium,Go Banking,Advertising Account Executive,Nairobi,High,2025-06-24 00:00:00.000000000,296033.0,Travel,Ussd,418129.0,7611.0,2024-09-02 00:00:00.000000000,2027-02-19 00:00:00.000000000,Lapsed,2025,6,24,1,2024,9,2,0,2027,2,19,4,Life
4931,47.0,Medium,Go Banking,Advertising Account Executive,Nairobi,High,2025-06-24 00:00:00.000000000,296033.0,Travel,Ussd,418129.0,7611.0,2022-04-14 00:00:00.000000000,2027-01-11 00:00:00.000000000,Active,2025,6,24,1,2022,4,14,3,2027,1,11,0,Motor
4931,47.0,Medium,Go Banking,Advertising Account Executive,Nairobi,High,2026-02-22 00:00:00.000000000,249775.0,Groceries,Ussd,356874.0,4459.0,2023-09-15 15:49:17.609391872,2027-04-11 00:00:00.000000000,Lapsed,2026,2,22,6,2023,9,15,4,2027,4,11,6,Life
4931,47.0,Medium,Go Banking,Advertising Account Executive,Nairobi,High,2026-02-22 00:00:00.000000000,249775.0,Groceries,Ussd,356874.0,7611.0,2024-09-02 00:00:00.000000000,2027-02-19 00:00:00.000000000,Lapsed,2026,2,22,6,2024,9,2,0,2027,2,19,4,Motor
4931,47.0,Medium,Go Banking,Advertising Account Executive,Nairobi,High,2026-02-22 00:00:00.000000000,249775.0,Groceries,Ussd,356874.0,7611.0,2022-04-14 00:00:00.000000000,2027-01-11 00:00:00.000000000,Active,2026,2,22,6,2022,4,14,3,2027,1,11,0,Motor
4932,47.0,Low,Go Banking,Science Writer,Migori,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-06-10 00:00:00.000000000,2027-09-04 00:00:00.000000000,Pending,2025,3,15,5,2023,6,10,5,2027,9,4,5,Travel
4932,47.0,Low,Go Banking,Science Writer,Migori,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,9611.0,2022-07-09 00:00:00.000000000,2028-10-15 00:00:00.000000000,Active,2025,3,15,5,2022,7,9,5,2028,10,15,6,Motor
4932,47.0,Low,Go Banking,Science Writer,Migori,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,3914.0,2025-03-17 00:00:00.000000000,2028-08-05 00:00:00.000000000,Lapsed,2025,3,15,5,2025,3,17,0,2028,8,5,5,Life
4932,47.0,Low,Go Banking,Science Writer,Migori,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-07-06 00:00:00.000000000,2026-07-26 00:00:00.000000000,Lapsed,2025,3,15,5,2023,7,6,3,2026,7,26,6,Life
4933,47.0,Medium,Platinum,"Psychologist, Forensic",Nyeri,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,3,15,5,2023,9,15,4,2027,9,19,6,Medical
4934,47.0,Low,SME,General Practice Doctor,Busia,High,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,3,15,5,2023,9,15,4,2027,9,19,6,Gadget
4935,73.0,Vary,SME,It Trainer,Wajir,Medium,2025-07-24 00:00:00.000000000,298701.0,Bills,Branch,349245.0,7611.0,2023-04-13 00:00:00.000000000,2029-03-13 00:00:00.000000000,Active,2025,7,24,3,2023,4,13,3,2029,3,13,1,Medical
4935,73.0,Vary,SME,It Trainer,Wajir,Medium,2024-11-05 00:00:00.000000000,148121.0,Bills,App,530466.0,7611.0,2023-04-13 00:00:00.000000000,2029-03-13 00:00:00.000000000,Active,2024,11,5,1,2023,4,13,3,2029,3,13,1,Life
4936,47.0,Low,Go Banking,Television Camera Operator,Narok,Medium,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2024-12-13 00:00:00.000000000,2026-11-09 00:00:00.000000000,Active,2025,3,15,5,2024,12,13,4,2026,11,9,0,Life
4937,58.0,High,Go Banking,Animal Nutritionist,Malindi,High,2024-05-14 00:00:00.000000000,184882.0,Bills,App,622772.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2024,5,14,1,2023,9,15,4,2027,9,19,6,Gadget
4938,49.0,Vary,SME,Teaching Laboratory Technician,Nairobi,Low,2025-08-03 00:00:00.000000000,148121.0,Personal,Branch,406233.0,7020.0,2024-11-15 00:00:00.000000000,2026-10-31 00:00:00.000000000,Pending,2025,8,3,6,2024,11,15,4,2026,10,31,5,Life
4938,49.0,Vary,SME,Teaching Laboratory Technician,Nairobi,Low,2025-05-25 00:00:00.000000000,148121.0,Personal,Branch,406233.0,7020.0,2024-11-15 00:00:00.000000000,2026-10-31 00:00:00.000000000,Pending,2025,5,25,6,2024,11,15,4,2026,10,31,5,Life
4939,32.0,Low,Platinum,"Scientist, Research (Life Sciences)",Thika Road,High,2026-02-15 00:00:00.000000000,148121.0,School Fees,App,576007.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2026,2,15,6,2023,9,15,4,2027,9,19,6,Motor
4940,79.0,Vary,Go Banking,Radio Broadcast Assistant,Nairobi,Medium,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-11-24 00:00:00.000000000,2028-03-05 00:00:00.000000000,Pending,2025,3,15,5,2023,11,24,4,2028,3,5,6,Travel
4941,47.0,High,Gold,Therapeutic Radiographer,Malindi,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2025-01-31 00:00:00.000000000,2027-11-29 00:00:00.000000000,Active,2025,3,15,5,2025,1,31,4,2027,11,29,0,Motor
4942,47.0,Vary,Go Banking,Contracting Civil Engineer,Garissa,Low,2025-04-28 00:00:00.000000000,148121.0,Personal,Branch,406233.0,6433.0,2022-05-16 00:00:00.000000000,2027-03-09 00:00:00.000000000,Lapsed,2025,4,28,0,2022,5,16,0,2027,3,9,1,Gadget
4942,47.0,Vary,Go Banking,Contracting Civil Engineer,Garissa,Low,2025-04-28 00:00:00.000000000,148121.0,Personal,Branch,406233.0,7611.0,2022-06-19 00:00:00.000000000,2027-02-27 00:00:00.000000000,Pending,2025,4,28,0,2022,6,19,6,2027,2,27,5,Motor
4943,47.0,High,SME,"Doctor, General Practice",Kajiado,High,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,3,15,5,2023,9,15,4,2027,9,19,6,Medical
4944,47.0,Vary,SME,Clinical Biochemist,Mombasa,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2024-09-01 00:00:00.000000000,2026-11-22 00:00:00.000000000,Pending,2025,3,15,5,2024,9,1,6,2026,11,22,6,Life
4944,47.0,Vary,SME,Clinical Biochemist,Mombasa,Low,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2024-10-07 00:00:00.000000000,2027-08-05 00:00:00.000000000,Active,2025,3,15,5,2024,10,7,0,2027,8,5,3,Travel
4945,47.0,Vary,Go Banking,Warehouse Manager,Kakamega,Medium,2025-10-26 00:00:00.000000000,148121.0,Travel,Branch,406233.0,3685.0,2024-03-12 00:00:00.000000000,2028-12-16 00:00:00.000000000,Lapsed,2025,10,26,6,2024,3,12,1,2028,12,16,5,Travel
4945,47.0,Vary,Go Banking,Warehouse Manager,Kakamega,Medium,2024-05-26 00:00:00.000000000,148121.0,Groceries,Ussd,138160.0,3685.0,2024-03-12 00:00:00.000000000,2028-12-16 00:00:00.000000000,Lapsed,2024,5,26,6,2024,3,12,1,2028,12,16,5,Medical
4945,47.0,Vary,Go Banking,Warehouse Manager,Kakamega,Medium,2025-06-14 00:00:00.000000000,139793.0,Personal,Branch,406233.0,3685.0,2024-03-12 00:00:00.000000000,2028-12-16 00:00:00.000000000,Lapsed,2025,6,14,5,2024,3,12,1,2028,12,16,5,Life
4946,47.0,Medium,Go Banking,"Journalist, Newspaper",Bungoma,Low,2024-04-28 00:00:00.000000000,148121.0,Personal,Ussd,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2024,4,28,6,2023,9,15,4,2027,9,19,6,Motor
4946,47.0,Medium,Go Banking,"Journalist, Newspaper",Bungoma,Low,2026-02-10 00:00:00.000000000,289085.0,School Fees,App,219965.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2026,2,10,1,2023,9,15,4,2027,9,19,6,Medical
4947,47.0,Low,Gold,Graphic Designer,Mombasa,High,2025-05-06 00:00:00.000000000,148121.0,School Fees,App,359372.0,7611.0,2025-01-01 00:00:00.000000000,2028-06-05 00:00:00.000000000,Pending,2025,5,6,1,2025,1,1,2,2028,6,5,0,Motor
4948,30.0,Vary,Gold,Energy Engineer,Migori,Medium,2025-05-29 00:00:00.000000000,148121.0,Personal,Ussd,406233.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2025,5,29,3,2023,9,15,4,2027,9,19,6,Medical
4949,47.0,Vary,Platinum,Pensions Consultant,Meru,High,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2022-04-12 00:00:00.000000000,2026-11-13 00:00:00.000000000,Pending,2025,3,15,5,2022,4,12,1,2026,11,13,4,Gadget
4949,47.0,Vary,Platinum,Pensions Consultant,Meru,High,2025-03-15 05:39:05.628589568,148121.0,Personal,App,406233.0,7611.0,2022-09-22 00:00:00.000000000,2028-07-09 00:00:00.000000000,Pending,2025,3,15,5,2022,9,22,3,2028,7,9,6,Travel
4950,47.0,Medium,Platinum,"Education Officer, Community",Narok,High,2024-09-30 00:00:00.000000000,192335.0,Groceries,Internet Banking,189014.0,7611.0,2023-09-15 15:49:17.609391872,2027-09-19 06:09:16.677316352,Active,2024,9,30,0,2023,9,15,4,2027,9,19,6,Motor
4951,47.0,Low,Gold,"Programme Researcher, Broadcasting/Film/Video",Mombasa,Low,2025-10-10 00:00:00.000000000,87529.0,Bills,App,201860.0,7611.0,2024-02-06 00:00:00.000000000,2028-10-06 00:00:00.000000000,Pending,2025,10,10,4,2024,2,6,1,2028,10,6,4,Motor
4951,47.0,Low,Gold,"Programme Researcher, Broadcasting/Film/Video",Mombasa,Low,2025-10-10 00:00:00.000000000,87529.0,Bills,App,201860.0,1490.0,2023-11-24 00:00:00.000000000,2027-04-02 00:00:00.000000000,Active,2025,10,10,4,2023,11,24,4,2027,4,2,4,Life
4951,47.0,Low,Gold,"Programme Researcher, Broadcasting/Film/Video",Mombasa,Low,2025-10-08 00:00:00.000000000,148121.0,School Fees,App,406233.0,7611.0,2024-02-06 00:00:00.000000000,2028-10-06 00:00:00.000000000,Pending,2025,10,8,2,2024,2,6,1,2028,10,6,4,Travel
4951,47.0,Low,Gold,"Programme Researcher, Broadcasting/Film/Video",Mombasa,Low,2025-10-08 00:00:00.000000000,148121.0,School Fees,App,406233.0,1490.0,2023-11-24 00:00:00.000000000,2027-04-02 00:00:00.000000000,Active,2025,10,8,2,2023,11,24,4,2027,4,2,4,Motor
4951,47.0,Low,Gold,"Programme Researcher, Broadcasting/Film/Video",Mombasa,Low,2025-11-10 00:00:00.000000000,148121.0,Electronics,Ussd,406233.0,7611.0,2024-02-06 00:00:00.000000000,2028-10-06 00:00:00.000000000,Pending,2025,11,10,0,2024,2,6,1,2028,10,6,4,Medical
