customer_id,age,income_band,customer_segment,occupation,city,kyc_risk_rating,transaction_id,transaction_date,amount,category,channel,balance_after,policy_id,product_type,premium_amount,start_date,end_date,status
6137,,Low,SME,Nutritional therapist, ,Medium,,,,,,,501089.0,Motor,,,2027-10-23,
6137,,Low,SME,Nutritional therapist, ,Medium,,,,,,,502428.0,Gadget,10412.0,2023-12-24,2029-02-03,
6137,,Low,SME,Nutritional therapist, ,Medium,,,,,,,503290.0,Gadget,12761.0,2022-09-05,2027-09-15,Active
6138,,,SME,Personnel officer,,High,101347.0,2024-06-22,294532.0,School Fees,Internet Banking,203858.0,504955.0,Motor,10871.0,2024-03-16,2026-06-29,
6138,,,SME,Personnel officer,,High,101347.0,2024-06-22,294532.0,School Fees,Internet Banking,203858.0,506386.0,Motor,,2022-11-07,2029-01-05,Lapsed
6139,,High,Affluent,"Teacher, primary school",Migori,,102704.0,2024-07-29,,Travel,USSD,,504688.0,Life,,2024-01-11,2028-09-14,Lapsed
6140,,High,Mass,,Nakuru,Low,,,,,,,505462.0,Motor,,2023-01-13,2026-05-26,Active
6141,,High,Affluent,Audiological scientist,Malindi,High,,,,,,,500730.0,Medical,,2022-08-18,2028-06-16,Active
6141,,High,Affluent,Audiological scientist,Malindi,High,,,,,,,501086.0,Motor,3664.0,2023-08-21,2027-07-12,Active
6141,,High,Affluent,Audiological scientist,Malindi,High,,,,,,,505103.0,Medical,,2024-10-02,2027-12-31,Active
6142,,Low, ,Counselling psychologist,Thika,High,,,,,,,504193.0,Life,,2022-10-10,2028-10-08,Active
6143,,,SME,Corporate investment banker,Mombasa,High,,,,,,,,Life,,,,
6144,,High,SME,Chartered loss adjuster, ,Medium,106976.0,2024-06-09,,Travel,USSD,,,Travel,,,,
6145,,Medium, ,Architectural technologist,Meru,Low,,,,,,,,Gadget,,,,
6146,,Medium,Mass,Chief of Staff,Embu,Low,104497.0,2024-08-27,294971.0,Bills,,486525.0,504145.0,Gadget,,2024-03-15,2029-03-08,
6147,33.0,Medium,SME,Contracting civil engineer,Nairobi,High,104749.0,2026-01-16,236582.0,Electronics,Internet Banking,,501973.0,Life,,2022-06-30,2026-06-21,Pending
6147,33.0,Medium,SME,Contracting civil engineer,Nairobi,High,104749.0,2026-01-16,236582.0,Electronics,Internet Banking,,505137.0,Motor,,2024-12-16,2026-11-25,
6147,33.0,Medium,SME,Contracting civil engineer,Nairobi,High,106836.0,2025-12-02,,Groceries,,38566.0,501973.0,Life,,2022-06-30,2026-06-21,Pending
6147,33.0,Medium,SME,Contracting civil engineer,Nairobi,High,106836.0,2025-12-02,,Groceries,,38566.0,505137.0,Gadget,,2024-12-16,2026-11-25,
6148,,,SME,Records manager,Malindi,High,,,,,,,503616.0,Life,,2022-12-30,2027-02-28,Lapsed
6149,56.0,,Mass,Interpreter,Kakamega,Medium,,,,,,,,Medical,,,,
6150,,Low,Affluent,Homeopath,Kajiado,Low,106819.0,2025-04-12,35914.0,,Branch,753486.0,,Travel,,,,
6151,,Low, ,Multimedia programmer,Busia,,,,,,,,501251.0,Medical,,2022-11-23,,Pending
6151,,Low, ,Multimedia programmer,Busia,,,,,,,,506765.0,Medical,14712.0,2024-02-09,2026-03-21,
6152,,,Mass,Purchasing manager,Bomet,High,100541.0,2024-11-09,,,USSD,206951.0,502035.0,Medical,,2022-08-06,2028-12-04,
6152,,,Mass,Purchasing manager,Bomet,High,100541.0,2024-11-09,,,USSD,206951.0,502583.0,Motor,1627.0,2024-01-27,2029-01-22,Active
6152,,,Mass,Purchasing manager,Bomet,High,100541.0,2024-11-09,,,USSD,206951.0,503097.0,Gadget,,2022-07-18,2027-03-19,Lapsed
6153,,, ,"Engineer, mining",Thika,,102903.0,2025-12-18,,Groceries,Branch,,500019.0,Motor,,2024-01-07,2027-01-30,Lapsed
6153,,, ,"Engineer, mining",Thika,,102903.0,2025-12-18,,Groceries,Branch,,500164.0,Gadget,,2024-08-30,2028-02-12,Lapsed
6153,,, ,"Engineer, mining",Thika,,104136.0,2025-04-01,,Electronics,Internet Banking,,500019.0,Gadget,,2024-01-07,2027-01-30,Lapsed
6153,,, ,"Engineer, mining",Thika,,104136.0,2025-04-01,,Electronics,Internet Banking,,500164.0,Motor,,2024-08-30,2028-02-12,Lapsed
6154,,, ,"Psychologist, prison and probation services",Kajiado,,101704.0,2024-06-13,,,Branch,795408.0,503637.0,Life,,2022-10-10,2027-09-21,
6154,,, ,"Psychologist, prison and probation services",Kajiado,,101704.0,2024-06-13,,,Branch,795408.0,505818.0,Motor,3011.0,2022-11-17,2028-07-07,
6154,,, ,"Psychologist, prison and probation services",Kajiado,,102294.0,2024-10-01,,Bills,App,667612.0,503637.0,Life,,2022-10-10,2027-09-21,
6154,,, ,"Psychologist, prison and probation services",Kajiado,,102294.0,2024-10-01,,Bills,App,667612.0,505818.0,Motor,3011.0,2022-11-17,2028-07-07,
6154,,, ,"Psychologist, prison and probation services",Kajiado,,106494.0,2025-10-19,,Electronics,App,774567.0,503637.0,Medical,,2022-10-10,2027-09-21,
6154,,, ,"Psychologist, prison and probation services",Kajiado,,106494.0,2025-10-19,,Electronics,App,774567.0,505818.0,Travel,3011.0,2022-11-17,2028-07-07,
6155,,,SME,Video editor,Nairobi,Low,,,,,,,,Gadget,,,,
6156,,High,Mass,"Engineer, manufacturing systems",Kwale,,102471.0,2025-10-03,32878.0,Travel,App,,500845.0,Life,11779.0,2024-01-11,2026-03-23,Active
6156,,High,Mass,"Engineer, manufacturing systems",Kwale,,102471.0,2025-10-03,32878.0,Travel,App,,504814.0,Medical,,2024-11-04,2026-12-12,Pending
6156,,High,Mass,"Engineer, manufacturing systems",Kwale,,106081.0,2025-10-29,65598.0,,USSD,,500845.0,Life,11779.0,2024-01-11,2026-03-23,Active
6156,,High,Mass,"Engineer, manufacturing systems",Kwale,,106081.0,2025-10-29,65598.0,,USSD,,504814.0,Gadget,,2024-11-04,2026-12-12,Pending
6157,,High, ,Acupuncturist, ,High,102879.0,2024-10-12,34434.0,,Branch,,503574.0,Life,8120.0,2023-03-12,2026-10-13,Active
6157,,High, ,Acupuncturist, ,High,103436.0,2026-01-06,,,App,,503574.0,Medical,8120.0,2023-03-12,2026-10-13,Active
6157,,High, ,Acupuncturist, ,High,106870.0,2025-04-16,186513.0,,Internet Banking,,503574.0,Gadget,8120.0,2023-03-12,2026-10-13,Active
6158,,,Affluent,Health promotion specialist,Narok,High,103651.0,2025-10-13,,Bills,Branch,,504770.0,Gadget,7113.0,2024-07-26,2029-02-17,
6159,32.0,, ,"Therapist, speech and language",Homa Bay,Medium,103837.0,2025-06-27,,Travel,,30368.0,506897.0,Travel,,2024-11-20,2027-02-26,
6159,32.0,, ,"Therapist, speech and language",Homa Bay,Medium,103935.0,2024-04-02,,School Fees,App,,506897.0,Travel,,2024-11-20,2027-02-26,
6159,32.0,, ,"Therapist, speech and language",Homa Bay,Medium,105677.0,2024-06-30,,Electronics,,101650.0,506897.0,Life,,2024-11-20,2027-02-26,
6160,,High,SME,Energy engineer,Busia,Low,,,,,,,,Motor,,,,
6161,,,Affluent,Radio broadcast assistant,Isiolo,Low,103404.0,2025-09-26,,Bills,Internet Banking,491410.0,,Motor,,,,
6161,,,Affluent,Radio broadcast assistant,Isiolo,Low,103862.0,2025-11-17,,School Fees,App,,,Gadget,,,,
6162,,High,Affluent,Clinical cytogeneticist,Kajiado,,103380.0,2025-02-25,102210.0,Travel,USSD,168280.0,,Travel,,,,
6162,,High,Affluent,Clinical cytogeneticist,Kajiado,,103984.0,2026-02-19,,,App,450519.0,,Gadget,,,,
6162,,High,Affluent,Clinical cytogeneticist,Kajiado,,105587.0,2024-10-30,,Electronics,Internet Banking,567896.0,,Motor,,,,
6163,,,Mass,"Scientist, research (maths)",Kakamega,High,100797.0,2024-07-22,,,,763419.0,502739.0,Travel,1566.0,2023-06-28,2027-07-22,
6163,,,Mass,"Scientist, research (maths)",Kakamega,High,100797.0,2024-07-22,,,,763419.0,504837.0,Motor,14039.0,2022-06-27,2027-07-01,
6163,,,Mass,"Scientist, research (maths)",Kakamega,High,102902.0,2025-04-05,238471.0,Bills,USSD,,502739.0,Gadget,1566.0,2023-06-28,2027-07-22,
6163,,,Mass,"Scientist, research (maths)",Kakamega,High,102902.0,2025-04-05,238471.0,Bills,USSD,,504837.0,Motor,14039.0,2022-06-27,2027-07-01,
6163,,,Mass,"Scientist, research (maths)",Kakamega,High,106069.0,2026-02-28,,,Internet Banking,,502739.0,Travel,1566.0,2023-06-28,2027-07-22,
6163,,,Mass,"Scientist, research (maths)",Kakamega,High,106069.0,2026-02-28,,,Internet Banking,,504837.0,Travel,14039.0,2022-06-27,2027-07-01,
6164,21.0,,Affluent,"Engineer, electronics",Meru,High,106147.0,2026-02-17,160205.0,Electronics,App,407135.0,,Gadget,,,,
6165,,Medium,Mass,Insurance risk surveyor,,Medium,106066.0,2025-05-11,,Groceries,,,502626.0,Travel,,2024-02-22,2027-08-01,Active
6166,77.0,,Mass,Production engineer,Bungoma,,101040.0,2026-02-08,,Electronics,App,,,Gadget,,,,
6167,33.0,Low,Affluent,Trade union research officer,Thika,High,,,,,,,,Medical,,,,
6168,,,Mass,Financial risk analyst,Mombasa,Low,101601.0,2025-01-14,,Electronics,Branch,,,Travel,,,,
6168,,,Mass,Financial risk analyst,Mombasa,Low,106080.0,2024-07-15,,Bills,,246179.0,,Motor,,,,
6169,46.0,,Mass,Medical technical officer,Machakos,Medium,,,,,,,506870.0,Life,2540.0,2023-08-08,2026-12-08,
6170,,,Affluent,Air traffic controller,Siaya,Low,100237.0,2025-11-01,,,Internet Banking,537593.0,500894.0,Medical,,2024-07-23,2029-02-06,Pending
6170,,,Affluent,Air traffic controller,Siaya,Low,100237.0,2025-11-01,,,Internet Banking,537593.0,501267.0,Medical,3421.0,2024-02-13,2027-06-28,Pending
6170,,,Affluent,Air traffic controller,Siaya,Low,100237.0,2025-11-01,,,Internet Banking,537593.0,505734.0,Gadget,14254.0,2023-03-15,2027-07-20,
6171,,,SME,Advertising account planner,Homa Bay,Medium,,,,,,,502635.0,Motor,,,2028-02-19,
6172,,, ,Health visitor,Bomet,Low,106573.0,2025-11-25,,Electronics,Internet Banking,156260.0,502125.0,Motor,6099.0,2024-02-09,2027-07-19,Pending
6173,,High,Mass,,Kwale,,,,,,,,501372.0,Life,2619.0,2024-08-27,2028-11-17,Pending
6173,,High,Mass,,Kwale,,,,,,,,506512.0,Travel,,2022-07-05,2026-05-29,Active
6174,74.0,,Mass,Therapeutic radiographer,Machakos,High,,,,,,,,Gadget,,,,
6175,,,Affluent,Soil scientist,Machakos,Low,100268.0,2025-07-09,,Travel,USSD,,501525.0,Motor,,2023-01-21,2027-07-17,
6175,,,Affluent,Soil scientist,Machakos,Low,100268.0,2025-07-09,,Travel,USSD,,502892.0,Travel,3023.0,2024-09-21,2026-04-18,Active
6175,,,Affluent,Soil scientist,Machakos,Low,100268.0,2025-07-09,,Travel,USSD,,505263.0,Motor,8539.0,2024-06-29,2026-06-26,Active
6175,,,Affluent,Soil scientist,Machakos,Low,100268.0,2025-07-09,,Travel,USSD,,506251.0,Medical,,2024-09-19,2027-05-08,Pending
6175,,,Affluent,Soil scientist,Machakos,Low,106858.0,2024-05-08,19319.0,Electronics,Internet Banking,461027.0,501525.0,Gadget,,2023-01-21,2027-07-17,
6175,,,Affluent,Soil scientist,Machakos,Low,106858.0,2024-05-08,19319.0,Electronics,Internet Banking,461027.0,502892.0,Gadget,3023.0,2024-09-21,2026-04-18,Active
6175,,,Affluent,Soil scientist,Machakos,Low,106858.0,2024-05-08,19319.0,Electronics,Internet Banking,461027.0,505263.0,Travel,8539.0,2024-06-29,2026-06-26,Active
6175,,,Affluent,Soil scientist,Machakos,Low,106858.0,2024-05-08,19319.0,Electronics,Internet Banking,461027.0,506251.0,Medical,,2024-09-19,2027-05-08,Pending
6176,,, ,Clinical research associate,Embu,,,,,,,,500713.0,Life,,2022-12-24,2027-03-28,Pending
6177,,, ,Music therapist, ,Low,103406.0,2025-11-29,,,Internet Banking,226089.0,,Motor,,,,
6178,,Medium,Mass,Seismic interpreter,Nairobi,,,,,,,,,Medical,,,,
6179,,Medium,Affluent,Tour manager,Naivasha,Medium,100707.0,2024-09-28,,Electronics,Branch,243699.0,500130.0,Medical,,2022-07-20,2029-01-02,
6179,,Medium,Affluent,Tour manager,Naivasha,Medium,100707.0,2024-09-28,,Electronics,Branch,243699.0,503920.0,Travel,7749.0,2024-11-10,2028-03-01,
6179,,Medium,Affluent,Tour manager,Naivasha,Medium,101619.0,2025-09-14,243874.0,School Fees,Internet Banking,322827.0,500130.0,Gadget,,2022-07-20,2029-01-02,
6179,,Medium,Affluent,Tour manager,Naivasha,Medium,101619.0,2025-09-14,243874.0,School Fees,Internet Banking,322827.0,503920.0,Travel,7749.0,2024-11-10,2028-03-01,
6180,,Medium,SME,Field seismologist,Mombasa,,,,,,,,500994.0,Motor,,2023-06-27,2027-03-24,Lapsed
6181,,Medium, ,Copy,Garissa,Low,102367.0,2024-10-18,,Bills,Internet Banking,403740.0,500246.0,Life,,2023-02-10,2027-01-05,Pending
6181,,Medium, ,Copy,Garissa,Low,102367.0,2024-10-18,,Bills,Internet Banking,403740.0,502798.0,Travel,13961.0,2023-08-18,2026-07-02,
6181,,Medium, ,Copy,Garissa,Low,102367.0,2024-10-18,,Bills,Internet Banking,403740.0,502982.0,Medical,,2024-08-08,2027-12-23,
6181,,Medium, ,Copy,Garissa,Low,102367.0,2024-10-18,,Bills,Internet Banking,403740.0,505468.0,Medical,,2024-07-16,2026-06-18,Pending
6182,,Medium,SME,Medical secretary,Bomet,High,104267.0,2024-10-19,,Groceries,,,,Motor,,,,
6183,35.0,Medium,Affluent,"Designer, industrial/product",Lamu,Medium,100474.0,2025-10-11,239419.0,School Fees,USSD,,504606.0,Motor,8248.0,2024-04-03,,
6184,,Medium,SME,Event organiser,Kwale,Medium,,,,,,,,Life,,,,
6185,,,Affluent,Illustrator,Isiolo,,101297.0,2025-07-13,,Electronics,USSD,,,Motor,,,,
6185,,,Affluent,Illustrator,Isiolo,,102266.0,2025-06-16,,Groceries,Internet Banking,,,Life,,,,
6186,34.0,Low,Mass,Charity fundraiser,Nakuru,Low,102183.0,2024-07-04,,,Branch,,,Motor,,,,
6187,36.0,Medium,SME,Network engineer,Isiolo,,102585.0,2024-10-24,,Electronics,,50654.0,,Medical,,,,
6188,,,Mass,Public affairs consultant,Kajiado,Medium,106729.0,2026-01-03,,Travel,App,419489.0,505173.0,Travel,,2022-11-15,2026-09-25,Pending
6189,,Low,Mass,"Engineer, broadcasting (operations)",Voi,High,,,,,,,500248.0,Travel,,2025-01-21,2029-02-12,Pending
6190,,Medium,Affluent,Visual merchandiser,Eldoret,,103489.0,2025-03-13,78617.0,Bills,,6549.0,,Life,,,,
6191,51.0,Low,SME,Photographer,Kajiado,Low,100943.0,2025-09-24,,Bills,Branch,,500661.0,Life,,2024-07-01,2026-12-15,Lapsed
6191,51.0,Low,SME,Photographer,Kajiado,Low,101502.0,2025-04-04,248093.0,Electronics,Internet Banking,,500661.0,Motor,,2024-07-01,2026-12-15,Lapsed
6191,51.0,Low,SME,Photographer,Kajiado,Low,101658.0,2025-07-21,248976.0,Groceries,,,500661.0,Life,,2024-07-01,2026-12-15,Lapsed
6192,,Low, ,Market researcher,Bomet,,105350.0,2024-09-16,,,App,117109.0,,Motor,,,,
6193,,High,SME,Market researcher,Homa Bay,,106098.0,2025-03-09,,Travel,USSD,,502065.0,Medical,,2024-10-02,2027-11-11,Active
6194,,, ,"Psychologist, forensic",Kericho,,102490.0,2025-01-17,,Bills,Branch,796793.0,501297.0,Medical,11889.0,2023-11-29,2028-05-11,Active
6194,,, ,"Psychologist, forensic",Kericho,,102880.0,2024-09-09,159564.0,,,,501297.0,Life,11889.0,2023-11-29,2028-05-11,Active
6195,28.0,High,Mass,Senior tax professional/tax inspector,Bomet,High,101734.0,2024-04-03,,School Fees,Branch,313566.0,,Travel,,,,
6196,,Low,Mass,Education administrator,Meru,Low,100849.0,2026-01-29,,Electronics,Internet Banking,,501078.0,Motor,,2024-03-15,2028-06-27,Pending
6196,,Low,Mass,Education administrator,Meru,Low,100849.0,2026-01-29,,Electronics,Internet Banking,,504116.0,Motor,1763.0,2025-03-09,2028-01-24,Lapsed
6196,,Low,Mass,Education administrator,Meru,Low,100849.0,2026-01-29,,Electronics,Internet Banking,,504216.0,Life,,2023-04-07,2026-06-23,Pending
6196,,Low,Mass,Education administrator,Meru,Low,103217.0,2025-03-25,,,App,,501078.0,Motor,,2024-03-15,2028-06-27,Pending
6196,,Low,Mass,Education administrator,Meru,Low,103217.0,2025-03-25,,,App,,504116.0,Medical,1763.0,2025-03-09,2028-01-24,Lapsed
6196,,Low,Mass,Education administrator,Meru,Low,103217.0,2025-03-25,,,App,,504216.0,Motor,,2023-04-07,2026-06-23,Pending
6196,,Low,Mass,Education administrator,Meru,Low,104405.0,2025-12-27,162066.0,Bills,App,197182.0,501078.0,Life,,2024-03-15,2028-06-27,Pending
6196,,Low,Mass,Education administrator,Meru,Low,104405.0,2025-12-27,162066.0,Bills,App,197182.0,504116.0,Gadget,1763.0,2025-03-09,2028-01-24,Lapsed
6196,,Low,Mass,Education administrator,Meru,Low,104405.0,2025-12-27,162066.0,Bills,App,197182.0,504216.0,Life,,2023-04-07,2026-06-23,Pending
6197,,,Affluent,Financial risk analyst,Eldoret,Low,,,,,,,502351.0,Travel,11663.0,2022-06-05,2027-09-25,
6197,,,Affluent,Financial risk analyst,Eldoret,Low,,,,,,,504092.0,Gadget,,2023-02-11,2029-02-08,Lapsed
6197,,,Affluent,Financial risk analyst,Eldoret,Low,,,,,,,505547.0,Motor,,2025-01-30,2028-11-12,Active
6198,,Medium, ,Interpreter,Bomet,Medium,105395.0,2025-05-26,,Bills,Internet Banking,,,Travel,,,,
6199,,,SME,Herpetologist,Machakos,Medium,105536.0,2025-07-09,,,Branch,759690.0,,Travel,,,,
6200,24.0,Medium,Affluent,Podiatrist,Isiolo,,,,,,,,,Life,,,,
6201,,,Affluent,Public relations officer,Kisumu,Medium,100605.0,2025-08-01,,School Fees,USSD,,500013.0,Medical,,2025-01-07,2027-08-13,Pending
6202,33.0,,Affluent,Textile designer,Thika,Low,,,,,,,500349.0,Motor,,2025-01-04,2027-10-18,
6202,33.0,,Affluent,Textile designer,Thika,Low,,,,,,,500417.0,Travel,,2024-10-17,2027-10-29,
6202,33.0,,Affluent,Textile designer,Thika,Low,,,,,,,506614.0,Life,620.0,2023-05-19,2026-05-04,Active
6203,29.0,High,SME,"Conservator, furniture",Kakamega,,100705.0,2026-01-23,168461.0,,,,,Gadget,,,,
6203,29.0,High,SME,"Conservator, furniture",Kakamega,,101946.0,2025-06-24,173254.0,Bills,,,,Life,,,,
6203,29.0,High,SME,"Conservator, furniture",Kakamega,,105208.0,2024-10-21,,Bills,USSD,594497.0,,Gadget,,,,
6204,,Low,Affluent,Drilling engineer,Voi,Medium,102656.0,2025-12-21,,School Fees,Branch,,504920.0,Gadget,,2022-08-19,2027-09-07,Pending
6204,,Low,Affluent,Drilling engineer,Voi,Medium,106411.0,2025-06-28,86837.0,School Fees,Branch,,504920.0,Gadget,,2022-08-19,2027-09-07,Pending
6205,38.0,,SME,Warden/ranger,Embu,High,,,,,,,503806.0,Travel,,2025-03-03,2028-12-22,
6205,38.0,,SME,Warden/ranger,Embu,High,,,,,,,504515.0,Travel,7868.0,2024-07-25,2027-03-02,
6205,38.0,,SME,Warden/ranger,Embu,High,,,,,,,506725.0,Travel,,2024-08-06,2027-12-16,Active
6205,38.0,,SME,Warden/ranger,Embu,High,,,,,,,506883.0,Travel,,2024-08-13,2026-07-28,Active
6206,,Low,Affluent,Hydrographic surveyor,Busia,Medium,100779.0,2025-02-18,257905.0,School Fees,USSD,274802.0,500665.0,Travel,,2024-06-03,2027-01-26,Pending
6206,,Low,Affluent,Hydrographic surveyor,Busia,Medium,100779.0,2025-02-18,257905.0,School Fees,USSD,274802.0,501780.0,Travel,,2022-10-16,2026-09-24,Active
6207,,Low, ,Lobbyist,Lamu,High,,,,,,,501978.0,Gadget,10063.0,2023-11-17,2027-02-19,Pending
6207,,Low, ,Lobbyist,Lamu,High,,,,,,,505900.0,Life,,2023-10-02,2027-07-02,
6208,,Medium,Mass,Theatre director, ,Medium,,,,,,,500808.0,Life,7528.0,2023-12-02,2026-07-14,
6209,,, ,Technical author,Narok,Low,104179.0,2024-08-08,15122.0,School Fees,USSD,,502312.0,Medical,,2024-04-18,2027-06-24,Pending
6209,,, ,Technical author,Narok,Low,104179.0,2024-08-08,15122.0,School Fees,USSD,,504672.0,Gadget,9368.0,2024-05-12,2026-05-21,Active
6209,,, ,Technical author,Narok,Low,106290.0,2025-11-26,33765.0,Travel,App,,502312.0,Travel,,2024-04-18,2027-06-24,Pending
6209,,, ,Technical author,Narok,Low,106290.0,2025-11-26,33765.0,Travel,App,,504672.0,Gadget,9368.0,2024-05-12,2026-05-21,Active
6210,,Low, ,Heritage manager,Naivasha,Medium,102576.0,2025-05-15,,Electronics,Internet Banking,,,Gadget,,,,
6210,,Low, ,Heritage manager,Naivasha,Medium,105242.0,2024-08-04,218910.0,Travel,Internet Banking,17895.0,,Life,,,,
6211,,High,Affluent,Forensic psychologist,Lamu,High,103286.0,2024-11-16,271430.0,Electronics,Internet Banking,532698.0,504390.0,Motor,,2023-09-01,2028-10-05,
6212,,, ,"Social research officer, government",Nyeri,High,104755.0,2024-07-15,257077.0,,App,175802.0,,Travel,,,,
6212,,, ,"Social research officer, government",Nyeri,High,106139.0,2025-10-07,296907.0,,USSD,322862.0,,Medical,,,,
6213,,, ,"Engineer, drilling",Garissa,Medium,,,,,,,502481.0,Gadget,,2024-06-22,2027-09-26,Pending
6213,,, ,"Engineer, drilling",Garissa,Medium,,,,,,,504772.0,Motor,1756.0,2024-12-04,2026-04-27,Lapsed
6214,,Medium, ,Contractor,Thika,,105758.0,2024-10-08,211184.0,Electronics,,485562.0,,Travel,,,,
6215,72.0,,Affluent,"Geologist, wellsite",Migori,High,106849.0,2024-09-27,,Electronics,USSD,,500680.0,Life,,2023-01-09,2026-10-31,
6216,,Medium,SME,Hospital doctor,Kajiado,Low,,,,,,,,Life,,,,
6217,,,Mass,"Engineer, automotive",Thika,Medium,103037.0,2025-03-05,253548.0,Travel,USSD,,,Life,,,,
6218,,High,Mass,Armed forces training and education officer,Homa Bay,High,,,,,,,,Motor,,,,
6219,,Low,SME,"Accountant, chartered",Meru,Medium,103447.0,2026-03-02,,,Branch,648042.0,,Life,,,,
6220,,,SME,Youth worker,Narok,Medium,,,,,,,500797.0,Life,8606.0,2024-11-09,2026-11-22,Pending
6221,43.0,Medium, ,Neurosurgeon, ,,100040.0,2025-02-04,169115.0,Groceries,USSD,230755.0,501986.0,Medical,3354.0,2024-01-09,2026-11-18,
6221,43.0,Medium, ,Neurosurgeon, ,,100040.0,2025-02-04,169115.0,Groceries,USSD,230755.0,505053.0,Motor,,2022-07-03,2027-05-04,
6221,43.0,Medium, ,Neurosurgeon, ,,102949.0,2024-10-06,50117.0,,USSD,,501986.0,Travel,3354.0,2024-01-09,2026-11-18,
6221,43.0,Medium, ,Neurosurgeon, ,,102949.0,2024-10-06,50117.0,,USSD,,505053.0,Medical,,2022-07-03,2027-05-04,
6222,,,Mass,Toxicologist,Isiolo,Medium,104054.0,2026-01-19,,Travel,Branch,,500707.0,Life,,,2028-04-16,
6222,,,Mass,Toxicologist,Isiolo,Medium,104054.0,2026-01-19,,Travel,Branch,,505101.0,Life,,,2026-07-10,
6222,,,Mass,Toxicologist,Isiolo,Medium,105684.0,2025-10-23,,,,,500707.0,Medical,,,2028-04-16,
6222,,,Mass,Toxicologist,Isiolo,Medium,105684.0,2025-10-23,,,,,505101.0,Life,,,2026-07-10,
6223,,Low,SME,Architectural technologist,Eldoret,Medium,102005.0,2025-06-23,,Electronics,Branch,126491.0,502305.0,Life,731.0,2023-11-09,2027-03-23,Pending
6224,,, ,Petroleum engineer,Homa Bay,Medium,103802.0,2026-02-19,23905.0,Travel,,,500914.0,Gadget,13755.0,2022-07-15,2027-09-08,Lapsed
6224,,, ,Petroleum engineer,Homa Bay,Medium,103802.0,2026-02-19,23905.0,Travel,,,503834.0,Motor,,2023-10-11,2029-01-26,Active
6225,,High,Mass,Careers adviser,Naivasha,Low,101519.0,2024-04-06,,School Fees,,,,Medical,,,,
6225,,High,Mass,Careers adviser,Naivasha,Low,106083.0,2025-08-26,101773.0,Travel,,466868.0,,Gadget,,,,
6225,,High,Mass,Careers adviser,Naivasha,Low,106355.0,2025-05-23,123408.0,Travel,Internet Banking,,,Medical,,,,
6226,,Low,Affluent,Tourism officer,Narok,Medium,102150.0,2024-06-26,94918.0,School Fees,USSD,234331.0,501318.0,Travel,,2022-03-24,2027-09-05,Active
6226,,Low,Affluent,Tourism officer,Narok,Medium,102150.0,2024-06-26,94918.0,School Fees,USSD,234331.0,503259.0,Motor,,2023-01-30,2026-08-02,Lapsed
6226,,Low,Affluent,Tourism officer,Narok,Medium,102150.0,2024-06-26,94918.0,School Fees,USSD,234331.0,505552.0,Medical,6130.0,2024-08-08,2028-06-16,
6226,,Low,Affluent,Tourism officer,Narok,Medium,102150.0,2024-06-26,94918.0,School Fees,USSD,234331.0,505744.0,Travel,,2024-01-25,2028-08-14,Active
6227,48.0,Low,Affluent,,Eldoret,Low,105213.0,2025-10-26,,Bills,USSD,511678.0,,Motor,,,,
6228,,Low,Mass,Youth worker,Migori,Medium,100986.0,2025-05-25,,,USSD,32948.0,501740.0,Travel,801.0,2025-02-28,2028-10-12,
6228,,Low,Mass,Youth worker,Migori,Medium,100986.0,2025-05-25,,,USSD,32948.0,504693.0,Medical,14417.0,2025-02-06,2028-07-10,Active
6228,,Low,Mass,Youth worker,Migori,Medium,100986.0,2025-05-25,,,USSD,32948.0,505881.0,Medical,13920.0,2024-07-07,2026-12-05,
6229,,Medium,Mass,Water engineer,Kakamega,,100916.0,2025-06-09,,Travel,Branch,369835.0,504554.0,Gadget,,2022-03-23,2027-08-18,Active
6229,,Medium,Mass,Water engineer,Kakamega,,100916.0,2025-06-09,,Travel,Branch,369835.0,506493.0,Medical,,2022-07-26,2029-01-20,
6229,,Medium,Mass,Water engineer,Kakamega,,102732.0,2024-08-02,,Travel,Internet Banking,,504554.0,Gadget,,2022-03-23,2027-08-18,Active
6229,,Medium,Mass,Water engineer,Kakamega,,102732.0,2024-08-02,,Travel,Internet Banking,,506493.0,Medical,,2022-07-26,2029-01-20,
6229,,Medium,Mass,Water engineer,Kakamega,,106143.0,2025-05-03,,Electronics,Branch,528646.0,504554.0,Medical,,2022-03-23,2027-08-18,Active
6229,,Medium,Mass,Water engineer,Kakamega,,106143.0,2025-05-03,,Electronics,Branch,528646.0,506493.0,Motor,,2022-07-26,2029-01-20,
6230,,Low,Affluent,Community education officer,Voi,,101321.0,2024-03-19,,Travel,Internet Banking,,500071.0,Medical,,2022-07-06,2026-08-04,
6230,,Low,Affluent,Community education officer,Voi,,106890.0,2024-12-01,91413.0,Groceries,Internet Banking,,500071.0,Medical,,2022-07-06,2026-08-04,
6231,,,Affluent,"Producer, radio",Isiolo,High,104383.0,2026-03-16,14994.0,Travel,App,737636.0,504572.0,Life,8435.0,2024-12-11,2028-02-09,Pending
6232,41.0,Medium,Mass,Industrial/product designer,Kwale,Medium,100420.0,2025-01-16,,Travel,,385716.0,505657.0,Life,,2023-08-11,2028-01-17,Active
6232,41.0,Medium,Mass,Industrial/product designer,Kwale,Medium,101107.0,2025-11-09,,School Fees,App,554618.0,505657.0,Travel,,2023-08-11,2028-01-17,Active
6233,,Low, ,Technical sales engineer,Bomet,,,,,,,,,Travel,,,,
