customer_id,age,income_band,customer_segment,occupation,city,kyc_risk_rating,amount,category,channel,premium_amount,product_type
23752,50,High,Affluent,Tourist information centre manager,Thika,Medium,152084,Travel,USSD,4596,Life
23753,65,High,Affluent,Barrister's clerk,Eldoret,High,94369,Groceries,App,9041,Medical
23754,39,Medium,SME,Chief Technology Officer,Naivasha,Low,156580,Travel,App,10489,Education
23755,47,High,SME,Veterinary surgeon,Meru,High,294453,Travel,Internet Banking,5238,Travel
23756,71,High,Affluent,"Psychologist, forensic",Nyeri,Medium,54079,Electronics,Internet Banking,5087,Gadget
23757,63,High,SME,"Engineer, civil (contracting)",Nyeri,Medium,235499,Groceries,App,12383,Medical
23758,21,High,Affluent,Immunologist,Thika,Medium,102041,School Fees,App,10208,Education
23759,40,Medium,SME,Web designer,Eldoret,Medium,29685,Groceries,App,1632,Medical
23760,72,Low,SME,Water engineer,Kisumu,Medium,79368,School Fees,App,3272,Education
23761,61,High,Affluent,Music tutor,Kisumu,High,74034,School Fees,Branch,7199,Education
23762,42,Low,SME,Set designer,Eldoret,Medium,3923,School Fees,Internet Banking,14317,Motor
23763,29,Low,Affluent,Chief Financial Officer,Nakuru,High,44868,Groceries,Internet Banking,734,Motor
23764,34,Low,Mass,Horticultural therapist,Mombasa,Low,2954,Electronics,App,11387,Medical
23765,70,High,SME,Insurance claims handler,Mombasa,Medium,127015,Travel,USSD,4233,Travel
23766,32,High,Mass,"Psychotherapist, dance movement",Kisumu,High,124463,Travel,Branch,1653,Travel
23767,27,Medium,Affluent,"Psychotherapist, dance movement",Machakos,Low,232466,Bills,USSD,12064,Medical
23768,52,High,Affluent,Child psychotherapist,Eldoret,Medium,191510,Bills,Internet Banking,8030,Life
23769,72,High,SME,Animal nutritionist,Eldoret,Medium,128684,Travel,USSD,14392,Travel
23770,69,High,SME,Holiday representative,Eldoret,Low,148550,Groceries,Internet Banking,5224,Medical
23771,69,Low,SME,"Administrator, charities/voluntary organisations",Mombasa,Medium,5630,Travel,App,1175,Travel
23772,46,Medium,Affluent,Chartered public finance accountant,Thika,Low,28141,Groceries,USSD,13039,Gadget
23773,29,Low,SME,Civil Service fast streamer,Nairobi,Low,123683,Travel,App,12000,Travel
23774,18,Medium,Mass,Water engineer,Nakuru,Medium,120566,School Fees,Internet Banking,8161,Education
23775,18,High,SME,Production manager,Machakos,Low,271811,Groceries,App,1700,Life
23776,27,High,Affluent,Clinical biochemist,Meru,Low,161065,Travel,USSD,2520,Medical
23777,35,Low,Mass,Cabin crew,Thika,Medium,211740,Electronics,USSD,10863,Gadget
23778,64,Low,Mass,Investment analyst,Nyeri,High,109999,Groceries,App,14673,Education
23779,19,Low,SME,Chief Marketing Officer,Thika,High,55718,School Fees,Branch,7199,Education
23780,66,Medium,Affluent,"Psychotherapist, dance movement",Nakuru,Low,185191,Electronics,App,9377,Gadget
23781,25,Low,Affluent,Sports coach,Naivasha,Low,255502,Electronics,USSD,8904,Gadget
23782,39,High,SME,"Pharmacist, hospital",Eldoret,Low,140982,Travel,App,13735,Travel
23783,39,Medium,Affluent,"Accountant, chartered",Nairobi,High,229602,Groceries,Branch,1817,Motor
23784,43,Medium,SME,Drilling engineer,Meru,Medium,32309,School Fees,Internet Banking,8300,Education
23785,43,High,Affluent,Warehouse manager,Machakos,Medium,35859,Groceries,Branch,12068,Travel
23786,26,Low,Mass,Technical sales engineer,Nyeri,High,200905,Electronics,App,4008,Gadget
23787,38,Low,SME,Tourism officer,Nairobi,High,189269,Travel,Internet Banking,6525,Travel
23788,48,High,Affluent,"Psychologist, occupational",Nairobi,Medium,169371,School Fees,Internet Banking,13660,Education
23789,69,High,Affluent,Hospital pharmacist,Meru,Low,152432,Groceries,USSD,8217,Motor
23790,60,High,SME,"Librarian, public",Mombasa,Medium,83236,Travel,USSD,14501,Travel
23791,23,High,Mass,Investment analyst,Nakuru,Medium,153234,School Fees,Branch,3767,Education
23792,73,Medium,Affluent,Theatre manager,Nairobi,Low,155765,Bills,Branch,10504,Medical
23793,31,Medium,SME,"Surveyor, commercial/residential",Nyeri,Medium,122822,School Fees,USSD,14948,Education
23794,50,Low,Mass,Operational researcher,Kisumu,High,284603,Bills,Branch,4821,Gadget
23795,24,Medium,Affluent,Metallurgist,Thika,Medium,185589,Travel,Branch,2688,Motor
23796,41,Medium,Affluent,Recycling officer,Kisumu,High,61726,School Fees,App,13693,Education
23797,26,Medium,Affluent,Sports coach,Nakuru,Medium,198855,Electronics,USSD,6012,Gadget
23798,28,High,SME,Television camera operator,Meru,High,289580,Electronics,USSD,6347,Medical
23799,73,Medium,SME,Civil Service fast streamer,Kisumu,Medium,223691,Electronics,App,8500,Gadget
23800,40,Low,SME,"Exhibitions officer, museum/gallery",Eldoret,High,163624,Travel,Branch,6968,Travel
23801,65,Medium,Mass,Research scientist (physical sciences),Machakos,Medium,51992,Electronics,Internet Banking,8889,Gadget
23802,68,High,Affluent,TEFL teacher,Eldoret,Low,100630,Groceries,App,14265,Medical
23803,19,Medium,Affluent,Software engineer,Naivasha,Low,95542,Travel,Internet Banking,11583,Travel
23804,32,Low,Mass,Community education officer,Nyeri,Low,281289,School Fees,Branch,8131,Education
23805,52,Medium,Mass,Environmental consultant,Thika,Low,298766,Bills,Internet Banking,2100,Medical
23806,53,Low,SME,Dramatherapist,Machakos,Medium,8541,Travel,USSD,13026,Travel
23807,69,High,Affluent,"Journalist, broadcasting",Thika,Low,152381,Bills,App,1414,Medical
23808,71,Low,Mass,Oncologist,Naivasha,High,341,Electronics,USSD,9059,Gadget
23809,45,Low,Mass,Clinical psychologist,Machakos,High,217977,Electronics,Internet Banking,2580,Gadget
23810,56,High,Mass,Diplomatic Services operational officer,Eldoret,Low,6902,Travel,Branch,7711,Travel
23811,61,Low,SME,Chartered legal executive (England and Wales),Machakos,Low,208222,Groceries,USSD,11739,Travel
23812,21,Medium,SME,Corporate investment banker,Mombasa,Low,258407,School Fees,Internet Banking,11965,Education
23813,27,Medium,Affluent,Veterinary surgeon,Thika,High,22647,Bills,Internet Banking,2911,Motor
23814,23,Low,SME,Health and safety adviser,Thika,Medium,194139,Electronics,Internet Banking,13996,Gadget
23815,74,Medium,Affluent,Fine artist,Naivasha,Low,181498,Groceries,App,11406,Medical
23816,47,Medium,SME,Magazine journalist,Naivasha,Medium,84752,Bills,Internet Banking,14415,Medical
23817,71,High,SME,Hospital pharmacist,Nakuru,Medium,237341,School Fees,Internet Banking,7640,Education
23818,63,Low,SME,Newspaper journalist,Meru,High,94633,Travel,USSD,14058,Travel
23819,52,Medium,Mass,Sub,Kisumu,Low,254739,Travel,USSD,7666,Travel
23820,66,Low,SME,Brewing technologist,Meru,Low,188180,Bills,App,2009,Medical
23821,60,Low,Affluent,Publishing copy,Meru,Medium,297296,Bills,Internet Banking,11086,Motor
23822,27,Medium,SME,"Scientist, research (medical)",Kisumu,High,185609,Electronics,USSD,13092,Gadget
23823,75,High,Mass,"Engineer, drilling",Kisumu,Low,213624,Bills,USSD,14269,Medical
23824,78,High,Mass,Counselling psychologist,Nairobi,Low,234813,Bills,Internet Banking,11982,Education
23825,70,Low,Affluent,Merchant navy officer,Naivasha,High,186942,Electronics,Internet Banking,6719,Gadget
23826,49,High,Affluent,"Geologist, wellsite",Machakos,High,271456,Electronics,Branch,3229,Gadget
23827,59,Medium,Mass,Ceramics designer,Naivasha,Medium,42866,School Fees,App,3951,Education
23828,59,Medium,SME,"Psychologist, forensic",Naivasha,Low,34659,Travel,Internet Banking,9431,Travel
23829,20,High,Affluent,Financial planner,Eldoret,Low,137194,School Fees,USSD,14804,Education
23830,73,High,Affluent,"Development worker, community",Naivasha,Medium,266718,Travel,App,7666,Travel
23831,43,Low,SME,Adult nurse,Nyeri,High,254233,School Fees,Branch,9644,Education
23832,32,High,SME,Health and safety inspector,Nakuru,Low,209945,Groceries,Branch,13662,Life
23833,34,Low,SME,Company secretary,Nairobi,High,122012,Travel,USSD,2343,Travel
23834,44,Medium,Mass,Data scientist,Nyeri,Medium,229029,Bills,App,13610,Education
23835,35,High,Mass,General practice doctor,Nakuru,Low,31481,Electronics,USSD,9764,Gadget
23836,68,Low,SME,Hydrographic surveyor,Nakuru,Low,283157,School Fees,Internet Banking,8136,Education
23837,36,Low,Affluent,Heritage manager,Nakuru,High,82195,Bills,App,6486,Motor
23838,29,Low,Affluent,"Investment banker, corporate",Thika,High,114190,School Fees,App,7047,Education
23839,41,Low,Mass,Estate manager/land agent,Nairobi,Medium,251790,Travel,USSD,2448,Travel
23840,22,Medium,Mass,Field seismologist,Nakuru,Low,13488,Travel,Branch,900,Life
23841,41,High,Affluent,Exhibition designer,Nairobi,Medium,295983,Electronics,App,5538,Gadget
23842,44,Low,Mass,Jewellery designer,Nairobi,High,170697,Bills,App,13807,Gadget
23843,65,High,Mass,"Teacher, secondary school",Eldoret,Low,268144,School Fees,Branch,4977,Education
23844,47,High,Affluent,"Engineer, maintenance (IT)",Nyeri,Medium,66357,School Fees,USSD,4891,Education
23845,32,Medium,SME,Broadcast presenter,Meru,Low,12907,Travel,Branch,894,Travel
23846,64,High,Affluent,"Clinical scientist, histocompatibility and immunogenetics",Meru,Low,38569,Groceries,App,5267,Medical
23847,76,Medium,Mass,"Exhibitions officer, museum/gallery",Nairobi,Low,14394,Bills,Internet Banking,10626,Medical
23848,55,Medium,SME,"Production assistant, radio",Thika,High,147835,Bills,App,5398,Motor
23849,61,Low,SME,Engineering geologist,Meru,Medium,48803,Bills,Internet Banking,8735,Medical
23850,51,Medium,Affluent,Accommodation manager,Nairobi,Medium,257367,School Fees,Branch,2362,Education
23851,44,Low,SME,Biomedical scientist,Mombasa,Medium,257833,Groceries,App,8336,Medical
23852,37,Medium,SME,"Administrator, arts",Nyeri,Low,271408,Groceries,Branch,6125,Travel
23853,58,Medium,Affluent,Adult guidance worker,Kisumu,Medium,283978,Bills,USSD,9279,Medical
23854,49,High,SME,Travel agency manager,Eldoret,Medium,242034,Bills,App,1701,Life
23855,21,Low,SME,Publishing rights manager,Nyeri,Low,276441,Electronics,App,7755,Gadget
23856,22,High,Affluent,Financial risk analyst,Machakos,High,281324,Groceries,App,14117,Life
23857,70,Medium,Affluent,Air traffic controller,Kisumu,Low,99750,School Fees,Branch,11062,Education
23858,75,Low,Mass,Herpetologist,Naivasha,Low,34187,School Fees,USSD,4048,Education
23859,25,Medium,Mass,Insurance claims handler,Nairobi,High,61342,Travel,Internet Banking,3328,Travel
23860,39,Medium,Affluent,Catering manager,Nyeri,Low,95344,School Fees,USSD,13138,Education
23861,59,High,Mass,"Merchandiser, retail",Eldoret,High,97457,Bills,USSD,13393,Medical
23862,24,Low,Affluent,Sports development officer,Mombasa,Low,117446,Bills,USSD,10136,Travel
23863,39,Low,Mass,"Merchandiser, retail",Eldoret,Medium,60929,School Fees,App,11431,Education
23864,63,Low,Mass,Artist,Eldoret,Low,90327,Groceries,App,10712,Medical
23865,47,Medium,SME,"Conservator, museum/gallery",Nyeri,Low,264943,Bills,App,13918,Motor
23866,79,Low,Mass,Interior and spatial designer,Thika,Low,203708,Groceries,USSD,6223,Medical
23867,54,Medium,SME,"Conservation officer, nature",Eldoret,High,88695,School Fees,Internet Banking,3661,Education
23868,33,Medium,Mass,Science writer,Nairobi,High,27547,Electronics,App,10851,Gadget
23869,32,Medium,SME,Marine scientist,Nyeri,High,259551,Bills,Branch,9063,Motor
23870,22,Low,Mass,Housing manager/officer,Mombasa,Low,140536,Electronics,Internet Banking,3518,Gadget
23871,20,High,Mass,Conference centre manager,Naivasha,High,119773,Groceries,Branch,12898,Life
23872,40,Medium,SME,Media buyer,Kisumu,Low,217959,Electronics,Internet Banking,11772,Gadget
23873,78,High,SME,Sports development officer,Machakos,Low,89099,Groceries,USSD,14656,Medical
23874,27,Low,Affluent,Oceanographer,Mombasa,Low,154397,Travel,USSD,667,Travel
23875,22,Low,Affluent,Volunteer coordinator,Kisumu,High,253005,Groceries,USSD,14622,Motor
23876,40,Low,SME,English as a second language teacher,Nyeri,High,73623,Travel,App,12777,Travel
23877,32,Low,Mass,Building surveyor,Naivasha,High,129460,School Fees,Internet Banking,9579,Education
23878,35,Low,Affluent,"Engineer, maintenance",Nairobi,Low,113471,Electronics,Branch,1040,Gadget
23879,42,High,Affluent,Forensic psychologist,Nyeri,Medium,133632,Travel,USSD,6637,Travel
23880,25,Low,Affluent,Architectural technologist,Eldoret,High,283566,School Fees,Internet Banking,5213,Education
23881,48,Low,Affluent,Trade mark attorney,Naivasha,Low,34697,School Fees,USSD,4713,Education
23882,38,Low,Affluent,Geophysicist/field seismologist,Nairobi,Medium,28513,Travel,App,11577,Travel
23883,19,Low,SME,Diplomatic Services operational officer,Nairobi,Medium,243385,Travel,USSD,2474,Travel
23884,39,Low,Affluent,"Accountant, chartered",Nakuru,High,260148,Travel,Internet Banking,700,Travel
23885,25,Medium,SME,Learning mentor,Naivasha,Low,240530,Groceries,Internet Banking,2783,Education
23886,40,Medium,SME,Water quality scientist,Nairobi,High,17517,Bills,Branch,585,Life
23887,49,High,Mass,"Scientist, clinical (histocompatibility and immunogenetics)",Thika,High,66343,Groceries,App,6993,Medical
23888,25,Low,Affluent,Patent attorney,Nakuru,Medium,278564,Groceries,USSD,4246,Medical
23889,21,High,Affluent,Dentist,Eldoret,High,102345,Travel,Internet Banking,9284,Life
23890,47,High,Mass,IT technical support officer,Mombasa,High,222030,Electronics,Internet Banking,14013,Gadget
23891,36,Low,Affluent,IT trainer,Mombasa,High,145097,Groceries,USSD,6263,Motor
23892,40,Low,Affluent,Science writer,Nyeri,Medium,104967,Groceries,Branch,1721,Medical
23893,35,Medium,SME,Facilities manager,Meru,Medium,261907,Groceries,App,11540,Medical
23894,79,Low,SME,Optometrist,Thika,High,51829,Electronics,Internet Banking,10402,Gadget
23895,70,Medium,Mass,Armed forces logistics/support/administrative officer,Kisumu,Medium,53192,School Fees,USSD,525,Life
23896,46,High,SME,Hydrologist,Mombasa,Medium,107953,School Fees,Internet Banking,14213,Life
23897,40,High,Affluent,"Therapist, sports",Meru,High,103797,Groceries,App,8266,Education
23898,50,Medium,Affluent,Neurosurgeon,Naivasha,Low,156533,Bills,App,4061,Life
23899,69,Medium,Mass,Applications developer,Meru,High,103995,Groceries,Internet Banking,11567,Medical
23900,64,Low,Affluent,Dancer,Machakos,Low,154526,Bills,Internet Banking,8842,Education
23901,35,Medium,Mass,Clothing/textile technologist,Machakos,Medium,104697,Bills,USSD,506,Medical
23902,71,Medium,Affluent,Television floor manager,Eldoret,Low,47992,Electronics,Internet Banking,5340,Gadget
23903,61,Low,Mass,"Surveyor, building",Naivasha,Low,134768,School Fees,USSD,9365,Education
23904,50,High,Affluent,Health and safety adviser,Eldoret,Medium,75545,Bills,USSD,7367,Life
23905,24,Medium,Affluent,Police officer,Nyeri,High,134162,Electronics,Internet Banking,5233,Gadget
23906,68,Low,Affluent,"Engineer, manufacturing",Naivasha,High,296622,Travel,Internet Banking,7693,Travel
23907,45,Low,Affluent,Ship broker,Thika,Medium,228069,Electronics,App,7315,Gadget
23908,18,Medium,Affluent,Landscape architect,Nakuru,High,130215,Groceries,USSD,3051,Motor
23909,73,High,Mass,Advertising art director,Naivasha,Low,72447,Travel,App,2792,Medical
23910,56,Low,Mass,"Production designer, theatre/television/film",Thika,Low,32513,Electronics,Internet Banking,14417,Gadget
23911,51,Medium,SME,Higher education careers adviser,Naivasha,Low,109529,Travel,USSD,7901,Travel
23912,56,High,Mass,Occupational hygienist,Nyeri,Medium,169679,Electronics,USSD,11857,Gadget
23913,36,Medium,Affluent,TEFL teacher,Nairobi,Low,267332,Electronics,Branch,14567,Gadget
23914,48,Low,Mass,Health visitor,Meru,Medium,266518,Bills,App,3527,Life
23915,30,Low,Affluent,Ranger/warden,Nyeri,High,28864,Bills,Internet Banking,4241,Motor
23916,74,Low,Affluent,Youth worker,Machakos,Medium,208177,Groceries,App,10499,Medical
23917,41,Medium,SME,Youth worker,Kisumu,Medium,55398,Groceries,Internet Banking,14709,Travel
23918,22,Low,Mass,Financial controller,Nairobi,Medium,119921,Groceries,USSD,6421,Life
23919,40,Medium,Mass,Television/film/video producer,Mombasa,Medium,252874,School Fees,Internet Banking,13561,Education
23920,36,High,Affluent,Patent examiner,Thika,Low,13391,Groceries,Internet Banking,13678,Life
23921,18,High,Mass,"Teacher, early years/pre",Naivasha,Low,44612,Groceries,Branch,9867,Life
23922,50,High,Mass,"Designer, fashion/clothing",Mombasa,Medium,144806,Bills,App,10152,Life
23923,76,High,Mass,Analytical chemist,Machakos,Medium,2251,Travel,Internet Banking,13732,Travel
23924,67,Low,Affluent,"Engineer, water",Thika,Low,270666,Electronics,Internet Banking,3091,Gadget
23925,73,Low,Mass,Catering manager,Eldoret,Low,19221,Electronics,USSD,6977,Gadget
23926,50,Medium,Affluent,"Embryologist, clinical",Eldoret,Low,206636,Electronics,Branch,12597,Gadget
23927,49,High,Affluent,Records manager,Thika,High,71702,Travel,App,985,Life
23928,76,High,Mass,"Scientist, research (medical)",Nairobi,Low,298731,School Fees,Internet Banking,7343,Travel
23929,45,Medium,SME,"Therapist, speech and language",Kisumu,High,269380,Bills,Branch,12717,Travel
23930,54,Medium,Affluent,Microbiologist,Naivasha,High,14028,School Fees,Branch,8834,Education
23931,58,Medium,Mass,"Journalist, newspaper",Thika,High,103463,Bills,USSD,4672,Medical
23932,29,Medium,SME,"Pharmacist, community",Naivasha,Low,142971,Travel,App,13829,Travel
23933,26,High,Affluent,Paediatric nurse,Mombasa,Low,249369,Bills,Internet Banking,4138,Gadget
23934,67,Low,SME,Microbiologist,Thika,Low,247260,Electronics,USSD,1446,Gadget
23935,72,High,Mass,Social researcher,Eldoret,Medium,241061,Bills,USSD,9371,Medical
23936,28,Medium,SME,Acupuncturist,Kisumu,High,258713,Groceries,App,8971,Education
23937,50,Low,SME,International aid/development worker,Nyeri,Low,83428,Travel,USSD,11447,Travel
23938,36,High,Affluent,Patent attorney,Mombasa,Low,155358,Electronics,App,1907,Gadget
23939,71,Medium,Affluent,Educational psychologist,Eldoret,Low,100703,Groceries,Branch,12211,Medical
23940,74,Low,Mass,"Therapist, music",Naivasha,Medium,273230,Bills,USSD,13244,Medical
23941,59,Low,Affluent,"Conservation officer, nature",Thika,Medium,140737,Groceries,Internet Banking,2704,Medical
23942,51,Medium,SME,Osteopath,Kisumu,High,103118,Electronics,App,11030,Education
23943,24,Low,SME,"Designer, interior/spatial",Thika,Medium,247500,Travel,Branch,2496,Travel
23944,48,High,Mass,Fitness centre manager,Meru,Low,191853,Travel,App,1138,Travel
23945,69,High,Affluent,Clinical research associate,Kisumu,Low,110318,School Fees,App,3438,Motor
23946,19,High,Affluent,Recycling officer,Mombasa,Low,42224,School Fees,Branch,894,Education
23947,36,Low,Mass,Publishing rights manager,Meru,Medium,193886,Bills,Internet Banking,3884,Education
23948,55,Low,Affluent,Oceanographer,Eldoret,High,209968,Travel,Internet Banking,13820,Travel
23949,49,Medium,SME,Agricultural consultant,Nairobi,Medium,163142,Groceries,App,9590,Medical
23950,27,Medium,Mass,Senior tax professional/tax inspector,Nairobi,Medium,180019,Bills,Internet Banking,2046,Life
23951,58,Low,Affluent,Arboriculturist,Meru,Medium,47238,Travel,Branch,10641,Travel
23952,25,High,SME,Government social research officer,Machakos,Low,78740,Travel,Internet Banking,1821,Gadget
23953,43,Low,Mass,"Engineer, civil (consulting)",Mombasa,Medium,230354,Groceries,USSD,3043,Motor
23954,47,High,SME,Youth worker,Nairobi,Medium,111591,School Fees,USSD,12486,Education
23955,28,Medium,SME,"Surveyor, insurance",Nyeri,High,149723,Electronics,USSD,12369,Gadget
23956,58,Low,Affluent,"Civil engineer, contracting",Meru,Low,227202,Groceries,App,7545,Medical
23957,37,Low,SME,Paediatric nurse,Nakuru,Medium,122276,Electronics,App,13600,Gadget
23958,77,Low,Affluent,Community pharmacist,Thika,Low,148033,Electronics,Branch,3229,Motor
23959,37,High,SME,Site engineer,Nakuru,Medium,64620,Groceries,App,11379,Life
23960,26,Medium,Affluent,IT consultant,Nyeri,Low,208848,Travel,Branch,12559,Travel
23961,25,High,Affluent,Transport planner,Nakuru,High,49519,Travel,USSD,11058,Gadget
23962,77,Medium,Mass,"Conservator, furniture",Machakos,Medium,19667,Groceries,USSD,3686,Medical
23963,32,High,Affluent,Ecologist,Meru,High,250668,School Fees,USSD,4906,Education
23964,51,Medium,SME,Publishing copy,Eldoret,High,152086,School Fees,App,9983,Education
23965,41,High,Mass,Medical physicist,Kisumu,High,199708,School Fees,USSD,2773,Education
23966,50,Low,Mass,"Engineer, civil (contracting)",Naivasha,Low,264544,Travel,USSD,13259,Travel
23967,58,High,SME,IT consultant,Mombasa,Low,10081,School Fees,Internet Banking,5759,Education
23968,58,Low,SME,Pensions consultant,Mombasa,High,226642,Bills,Branch,14997,Medical
23969,62,Low,Mass,Chief Strategy Officer,Meru,Low,99005,Travel,USSD,10686,Travel
23970,57,Low,Mass,Podiatrist,Thika,High,117316,Bills,Branch,12483,Medical
23971,44,High,Affluent,Operations geologist,Meru,Low,259954,Bills,USSD,11284,Life
23972,38,Low,Mass,"Surveyor, building control",Eldoret,Low,283211,Travel,USSD,2424,Travel
23973,22,High,SME,Historic buildings inspector/conservation officer,Nairobi,Medium,182130,School Fees,USSD,11009,Education
23974,78,Medium,Mass,"Accountant, chartered",Mombasa,Medium,94983,Electronics,App,7329,Gadget
23975,52,High,SME,Community arts worker,Kisumu,High,181398,Travel,Branch,13766,Travel
23976,38,High,SME,Video editor,Nyeri,Medium,12520,Electronics,App,8617,Gadget
23977,21,High,Affluent,"Education officer, environmental",Machakos,Low,182446,Bills,Internet Banking,14670,Life
23978,66,Medium,Affluent,"Pharmacist, community",Kisumu,Low,37937,Groceries,App,3393,Medical
23979,65,Medium,Affluent,Product designer,Kisumu,Low,64870,Travel,Branch,9407,Travel
23980,33,Medium,SME,Medical laboratory scientific officer,Naivasha,Low,38551,Electronics,App,7965,Medical
23981,74,Low,SME,Homeopath,Meru,Medium,105852,Groceries,Branch,10385,Medical
23982,48,High,SME,Environmental manager,Nakuru,Low,247287,School Fees,Internet Banking,4833,Education
23983,43,High,Affluent,Architect,Nakuru,Low,287495,School Fees,App,9118,Education
23984,79,Low,Mass,Mechanical engineer,Meru,Low,216302,Travel,Internet Banking,1655,Travel
23985,69,Low,Mass,"Production assistant, radio",Eldoret,Low,165909,Bills,App,14864,Medical
23986,52,High,Affluent,"Education officer, community",Thika,High,15448,Electronics,Internet Banking,7203,Gadget
23987,23,Low,Affluent,Tax inspector,Naivasha,Medium,204464,Travel,USSD,11113,Medical
23988,50,Low,SME,"Geneticist, molecular",Thika,High,86870,Travel,USSD,14173,Travel
23989,38,Medium,SME,Occupational therapist,Mombasa,Low,1057,School Fees,App,6265,Education
23990,33,Low,SME,Microbiologist,Meru,Low,33162,Travel,USSD,8856,Motor
23991,64,Low,Mass,TEFL teacher,Mombasa,Low,37020,Travel,Branch,4671,Travel
23992,56,High,Mass,"Engineer, drilling",Meru,Low,284266,Electronics,Internet Banking,14828,Gadget
23993,51,Low,Affluent,"Engineer, control and instrumentation",Thika,High,154742,Electronics,USSD,6085,Gadget
23994,59,Low,Affluent,Media buyer,Eldoret,Low,127719,Electronics,Internet Banking,14359,Gadget
23995,74,Low,SME,"Engineer, biomedical",Machakos,High,96864,Electronics,USSD,11464,Gadget
23996,77,Medium,Mass,Food technologist,Mombasa,Medium,289039,Electronics,Branch,9538,Gadget
23997,32,High,Mass,Exhibition designer,Nairobi,Low,58812,Bills,App,5291,Life
23998,23,Medium,Affluent,Social worker,Naivasha,Medium,178687,Bills,Internet Banking,7254,Life
23999,19,Low,Mass,Technical author,Thika,Medium,255788,Travel,USSD,7265,Travel
24000,41,High,SME,Garment/textile technologist,Nakuru,Low,161622,Travel,Branch,14889,Travel
24001,73,High,Mass,Furniture designer,Nakuru,Medium,76335,Bills,Branch,679,Medical
24002,66,Low,SME,Water quality scientist,Thika,High,41577,School Fees,USSD,12713,Education
24003,45,Medium,SME,"Engineer, materials",Naivasha,Low,221098,Bills,Internet Banking,631,Motor
24004,18,Low,SME,Phytotherapist,Mombasa,Low,41757,Travel,Branch,11246,Life
24005,18,Medium,SME,"Scientist, research (maths)",Naivasha,High,2732,Electronics,App,7047,Gadget
24006,45,Low,Mass,Chartered loss adjuster,Nyeri,Low,63293,Travel,Internet Banking,6955,Travel
24007,53,High,Mass,"Restaurant manager, fast food",Naivasha,Low,70319,School Fees,Internet Banking,14873,Life
24008,37,High,SME,"Designer, ceramics/pottery",Thika,High,245239,Bills,Internet Banking,13732,Life
24009,65,Medium,Affluent,"Teacher, English as a foreign language",Kisumu,Low,403,Electronics,Internet Banking,14022,Gadget
24010,25,Low,Affluent,Police officer,Machakos,Medium,229282,Bills,Internet Banking,9134,Life
24011,18,Medium,SME,Geoscientist,Nairobi,Medium,87136,Bills,Branch,3287,Education
24012,43,High,SME,"Surveyor, quantity",Machakos,Low,261192,Travel,Branch,12875,Motor
24013,68,High,Affluent,Fitness centre manager,Naivasha,High,38401,Electronics,App,7905,Gadget
24014,60,Medium,Mass,Interpreter,Mombasa,Medium,128737,Electronics,App,11296,Gadget
24015,66,Medium,Mass,"Editor, film/video",Nairobi,Medium,247228,School Fees,Internet Banking,10824,Education
24016,42,Medium,Affluent,Dramatherapist,Machakos,High,99538,Travel,App,5953,Travel
24017,27,Medium,SME,Theatre manager,Nakuru,Medium,295879,Travel,USSD,6796,Travel
24018,29,Medium,SME,Structural engineer,Nyeri,Medium,283252,Groceries,App,1174,Life
24019,58,Low,Mass,Tour manager,Nyeri,Low,32468,Travel,Internet Banking,5630,Gadget
24020,24,Medium,Mass,Insurance risk surveyor,Meru,Low,59360,Bills,App,13924,Medical
24021,78,Medium,SME,"Runner, broadcasting/film/video",Nakuru,Medium,226758,Travel,USSD,561,Travel
24022,29,High,Mass,Chartered loss adjuster,Machakos,Low,66933,Bills,App,5820,Life
24023,64,High,Affluent,Musician,Machakos,Low,282348,Groceries,App,13349,Medical
24024,57,Low,Affluent,Ecologist,Nairobi,Low,294348,School Fees,Branch,9660,Education
24025,34,Medium,Mass,"Designer, ceramics/pottery",Eldoret,Medium,282568,Electronics,App,12226,Gadget
24026,22,Medium,SME,Warden/ranger,Nakuru,Medium,13890,Travel,App,12540,Travel
24027,31,High,Affluent,Forest/woodland manager,Nakuru,High,290751,Bills,Branch,9266,Life
24028,51,High,Mass,Counsellor,Meru,Medium,103059,Bills,App,6519,Life
24029,65,High,Mass,"Engineer, site",Kisumu,Medium,91089,School Fees,USSD,2313,Education
24030,78,Medium,SME,"Radiographer, diagnostic",Machakos,High,299750,School Fees,USSD,12133,Education
24031,34,Medium,Mass,Secondary school teacher,Meru,Low,149455,Travel,App,9952,Travel
24032,52,Low,Affluent,"Surveyor, commercial/residential",Machakos,High,36636,Groceries,App,6962,Motor
24033,72,High,Mass,Quality manager,Nakuru,High,227707,Electronics,Branch,13723,Gadget
24034,18,High,SME,Mental health nurse,Mombasa,Low,26728,School Fees,Branch,1482,Motor
24035,76,High,Mass,Financial manager,Nyeri,Low,203429,Groceries,App,4493,Medical
24036,67,High,Affluent,Herpetologist,Naivasha,High,241730,Electronics,App,5754,Gadget
24037,67,High,Affluent,General practice doctor,Kisumu,High,40459,School Fees,Internet Banking,14137,Education
24038,53,Medium,Mass,Tree surgeon,Thika,Medium,261962,School Fees,Internet Banking,1218,Education
24039,32,Medium,SME,Ranger/warden,Kisumu,Low,225024,Bills,App,4343,Education
24040,77,High,Affluent,Soil scientist,Nakuru,Medium,177864,Bills,App,3582,Medical
24041,36,High,SME,Public librarian,Mombasa,Low,93980,Bills,USSD,14603,Gadget
